date,game,inning,manager-ump,player-referenced,initial-call,play-type,calling-umpire,crew-chief,result,time-to-ruling,video
2018-07-1",WSH @ PHI,T5,Kapler,T. Turner,Safe at 1st,Force Play,Danley,Danley,Overturned,0:45,https://bit.ly/2z8FhF4
2018-07-1",ATL @ STL,T6,Matheny,R. Acuna,Safe at 3rd,Tag Play,Segal,Meals,Stands,1:48,https://bit.ly/2lROE2m
2018-07-1",CWS @ TEX,T4,Banister,L. Garcia,Safe at 1st,Force Play,Eddings,West,Overturned,0:47,https://bit.ly/2KJwDhB
2018-07-1",PIT @ SD,T1,Green,A. Meadows,Safe at 1st,Force Play,Porter,Miller,Overturned,1:00,https://bit.ly/2u1fj0B
2018-07-1",MIN @ CHI,B8,Molitor,J. Baez,Safe at 2nd,Tag Play,Rackley,Vanover,Confirmed,0:58,https://bit.ly/2tPDoYV
2018-07-1",CLE @ OAK,B7,Melvin,M. Canha,Out at 2nd,Tag Play,L. Barrett,Welke,Stands,1:53,https://bit.ly/2MJ11sX
2018-07-2",SF @ COL,B1,Black,T. Story,Out at 2nd,Force Play,Miller,Miller,Overturned,0:50,https://bit.ly/2J2fDBB
2018-07-2",MIN @ MIL,B5,Molitor,J. Villar,Safe at 1st,Force Play,Foster,West,Stands,1:50,https://bit.ly/2KCzYDb
2018-07-2",CWS @ CIN,B8,Renteria,S. Gennett,Safe at home,Tag Play,Scheurwater,Cederstrom,Confirmed,2:06,https://bit.ly/2tXNHtZ
2018-07-2",CWS @ CIN,B8,UMPIRE,J. Peraza,Safe at 3rd,Tag Play,Barber,Cederstrom,Stands,2:38,https://bit.ly/2MXtQ58
2018-07-2",PIT @ LAD,T8,Roberts,J. Bell,Safe at 2nd,Tag Play,Visconti,Nelson,Overturned,0:36,https://bit.ly/2J2fQ7R
2018-07-3",MIN @ MIL,T4,Molitor,M. Kepler,Out at 2nd,Force Play,Ripperger,West,Overturned,0:44,https://bit.ly/2KDjA5j
2018-07-3",TB @ MIA,T3,Mattingly,J. Bauers,Safe at 1st,Force Play,Segal,Meals,Overturned,0:31,https://bit.ly/2KERI0I
2018-07-3",NYM @ TOR,B4,Gibbons,T. Hernandez,Out at 2nd,Tag Play,Blakney,Holbrook,Confirmed,1:18,https://bit.ly/2KUTwyB
2018-07-3",TB @ MIA,B4,Cash,J. Riddle,Safe at 2nd,Tag Play,Morales,Meals,Overturned,1:34,https://bit.ly/2ziZ9W7
2018-07-3",CWS @ CIN,B8,Renteria,B. Hamilton,Safe at home,Tag Play,Cooper,Cederstrom,Stands,1:45,https://bit.ly/2J38AIG
2018-07-3",SD @ OAK,T5,Melvin,E. Hosmer,Safe at 1st,Tag Play,Drake,Winters,Overturned,1:44,https://bit.ly/2J1UzeB
2018-07-3",CLE @ KC,B8,Francona,S. Perez,Safe at home,Tag Play,Conroy,Culbreth,Overturned,0:39,https://bit.ly/2m1ZlPS
2018-07-3",BAL @ PHI,T8,Showalter,C. Davis,Out at 1st,Force Play,Davis,Davis,Confirmed,1:06,https://bit.ly/2KTkWoF
2018-07-3",PIT @ LAD,B4,UMPIRE,Y. Grandal,In play; Triple,Potential HR,Nelson,Nelson,Confirmed,0:36,https://bit.ly/2ufnIgM
2018-07-3",HOU @ TEX,T9,Hinch,G. Springer,Out at 1st,Force Play,Wolcott,Kellogg,Stands,1:31,https://bit.ly/2MUKqCE
2018-07-3",TB @ MIA,T14,Mattingly,M. Duffy,Safe at 1st,Force Play,Segal,Meals,Overturned,1:04,https://bit.ly/2KTosTb
2018-07-3",CWS @ CIN,T12,UMPIRE,Y. Sanchez,In play; Triple,Potential HR,Cederstrom,Cederstrom,Confirmed,0:54,https://bit.ly/2KFIwt7
2018-07-3",PIT @ LAD,T6,Roberts,J. Harrison,Safe at 1st,Force Play,Visconti,Nelson,Overturned,0:51,https://bit.ly/2ucl2AI
2018-07-3",TB @ MIA,T15,Cash,V. Nuno,Out at 2nd,Tag Play,Morales,Meals,Confirmed,0:34,https://bit.ly/2NANPrg
2018-07-3",STL @ ARI,B8,UMPIRE,J. Lamb,HR; No Interference,Potential HR,Fletcher,Welke,Overturned,1:36,https://bit.ly/2ziraNv
2018-07-3",LAA @ SEA,B8,Servais,D. Span,Out at 1st,Force Play,Gorman,Gorman,Stands,1:03,https://bit.ly/2uaAL3b
2018-07-3",TB @ MIA,B16,Mattingly,J. Realmuto,Out at 1st,Force Play,Segal,Meals,Overturned,0:35,https://bit.ly/2MXmJcT
2018-07-4",MIN @ MIL,B3,Counsell,E. Thames,Out at 2nd,Tag Play,Eddings,West,Stands,1:41,https://bit.ly/2J38f8R
2018-07-4",SD @ OAK,B5,Green,D. Fowler,Safe at 1st,Tag Play,Whitson,Winters,Stands,1:27,https://bit.ly/2lZ5tIT
2018-07-4",MIN @ MIL,B8,Molitor,C. Yelich,Safe at 1st,Force Play,Ripperger,West,Confirmed,0:33,https://bit.ly/2ucup3e
2018-07-4",SF @ COL,B1,Black,T. Story,Out at 1st,Force Play,Tichenor,Miller,Overturned,0:34,https://bit.ly/2KQFL7s
2018-07-4",PIT @ LAD,T5,Roberts,M. Moroff,Safe at 2nd,Force Play,Diaz,Nelson,Confirmed,0:57,https://bit.ly/2KE6rZD
2018-07-4",SF @ COL,B7,UMPIRE,C. Iannetta,Home Run,Potential HR,Hernandez,Miller,Stands,1:22,https://bit.ly/2uhofiy
2018-07-4",CLE @ KC,T8,Francona,J. Ramirez,Out at 2nd,Tag Play,Bucknor,Culbreth,Overturned,0:35,https://bit.ly/2KUAEzH
2018-07-5",BAL @ MIN,B6,Showalter,M. Kepler,In play; run scores,Stadium Boundary,Baker,Layne,Overturned,1:02,https://bit.ly/2zkQToy
2018-07-5",ATL @ MIL,T7,Counsell,R. Acuna,Hit by Pitch,HBP,Kellogg,Kellogg,Stands,1:13,https://bit.ly/2NzCdVx
2018-07-5",STL @ SF,T1,Matheny,K. Wong,Out at 2nd,Tag Play,Conroy,Culbreth,Stands,3:03,https://bit.ly/2zk83T7
2018-07-6",TEX @ DET,T3,Banister,D. DeShields,Out at 2nd,Tag Play,Segal,Meals,Stands,2:02,https://bit.ly/2MXl2wc
2018-07-6",OAK @ CLE,T6,Francona,M. Olson,Safe at 2nd,Tag Play,Cooper,Cederstrom,Overturned,2:10,https://bit.ly/2J2gAJW
2018-07-6",TB @ NYM,T9,Cash,H. Wood,Out at home,Tag Play,Knight,Davis,Confirmed,1:43,https://bit.ly/2MZcdlB
2018-07-6",PHI @ PIT,T6,Kapler,S. Kingery,Out at 1st,Force Play,Ortiz,Marquez,Overturned,2:20,https://bit.ly/2KREmxf
2018-07-6",CWS @ HOU,B5,Hinch,J. Altuve,Out at 1st,Force Play,Hernandez,Miller,Overturned,1:13,https://bit.ly/2u1gAoT
2018-07-6",COL @ SEA,B1,Black,D. Gordon,Safe at 2nd,Tag Play,West,West,Overturned,1:35,https://bit.ly/2tZswrA
2018-07-6",ATL @ MIL,T9,Snitker,D. Swanson,Out at 2nd,Tag Play,Wolcott,Kellogg,Stands,1:34,https://bit.ly/2KUVyyJ
2018-07-6",PHI @ PIT,B8,Hurdle,S. Marte,Foul Ball; No HBP,HBP,Marquez,Marquez,Overturned,0:32,https://bit.ly/2KDcuxM
2018-07-6",LAD @ LAA,B4,Roberts,A. Simmons,Safe at 2nd,Tag Play,Timmons,Winters,Stands,1:46,https://bit.ly/2KUBv3n
