date,game,inning,manager-ump,player-referenced,initial-call,play-type,calling-umpire,crew-chief,result,time-to-ruling,video,
2016-08-16,NYM @ ARI,B6,Hale,Segura,Out at 1st,Force Play,Fairchild,Hudson,Overturned,1:15,http://atmlb.com/2bpUaqu,
2016-08-16,SEA @ LAA,T8,Scioscia,Aoki,Safe at 2nd,Tag Play,Kellogg,Kellogg,Overturned,0:44,https://t.co/cS4AQ3wTtZ,
2016-08-17,SD @ TB,T9,Cash,Schimpf,Hit by Pitch,HBP,Culbreth,Culbreth,Confirmed,0:47,https://t.co/DkFC4XHIoa,
2016-08-17,PIT @ SF,B1,Hurdle,Posey,Safe at home,Tag Play,Eddings,Winters,Stands,1:41,https://t.co/IHHJu8eAT6,
2016-08-17,MIN @ ATL,B3,Snitker,M. Kemp,Out at 2nd,Tag Play,G. Gibson,DeMuth,Overturned,4:09,https://t.co/CDTxbWjLGD,
2016-08-17,CWS @ CLE,B4,Francona,Guyer,Out at 2nd,Force Play,Whitson,Cederstrom,Overturned,0:41,https://t.co/kfbZ5C2svM,
2016-08-17,CWS @ CLE,T5,Francona,Eaton,Safe at 2nd,Tag Play,Whitson,Cederstrom,Stands,1:09,https://t.co/rUzysHHkYK,
2016-08-17,LAD @ PHI,B9,Mackanin,O. Herrera,Safe at 1st,Force Play,Meals,Meals,Overturned,0:38,https://t.co/0uHDUsvBey,
2016-08-17,OAK @ TEX,B8,Melvin,Andrus,Safe at 1st,Force Play,Lentz,West,Overturned,1:16,https://t.co/FQ0yRMe36r,
2016-08-18,BOS @ DET,B2,Ausmus,Bradley,Catch,Catch/no catch,Layne,Layne,Overturned,3:18,https://t.co/dIJT1NMgeJ,
2016-08-18,BOS @ DET,T9,Ausmus,Benintendi,Safe at 1st,Force Play,Layne,Layne,Stands,1:37,https://t.co/y6bCpVU7qn,
2016-08-18,MIL @ CHI,T6,Maddon,K. Broxton,Safe at 1st,Tag Play,Torres,Davis,Stands,2:09,https://t.co/CU7zXgKOaU,
2016-08-18,WSH @ ATL,B6,Baker,Freeman,Safe at 2nd,Tag Play,Cuzzi,Hallion,Stands,2:19,https://t.co/0b2bqTTHLl,
2016-08-18,ARI @ SD,B3,Green,Jankowski,Out at 2nd,Tag Play,Foster,Winters,Overturned,2:12,https://t.co/AWoz9W5sJc,
2016-08-18,WSH @ ATL,T8,UMPIRE,Espinosa,Ball; No HBP,HBP,Hallion,Hallion,Stands,2:42,http://atmlb.com/2bIsxZ8,
2016-08-18,SEA @ LAA,T5,Scioscia,Aoki,Safe at 1st,Force Play,Tumpane,Kellogg,Overturned,1:05,https://t.co/yuoNslgDab,
2016-08-19,MIA @ PIT,B1,Hurdle,Harrison,Out at 2nd,Tag Play,Conroy,Meals,Stands,1:54,https://t.co/nvcnVttIxw,
2016-08-19,WSH @ ATL,T3,Snitker,T. Turner,Safe at 1st,Force Play,Cuzzi,Hallion,Overturned,1:29,https://t.co/MvdPbA3TLI,
2016-08-19,STL @ PHI,B8,Matheny,T. Joseph,Safe at 2nd,Tag Play,Randazzo,B. Welke,Overturned,2:33,https://t.co/rGf4dNXQl0,
2016-08-19,STL @ PHI,T9,Matheny,Molina,Out at 2nd,Force Play,Randazzo,B. Welke,Confirmed,1:27,http://atmlb.com/2bqOVFq,
2016-08-19,STL @ PHI,T10,Mackanin,Piscotty,Hit by Pitch,HBP,B. Welke,B. Welke,Confirmed,1:07,https://t.co/k87y861nb7,
2016-08-19,WSH @ ATL,B9,Snitker,Swanson,Out at 1st,Force Play,Cuzzi,Hallion,Overturned,0:46,https://t.co/aIq5BHTVxM,
2016-08-19,ARI @ SD,B4,Green,Schimpf,Out at 3rd,Tag Play,Winters,Winters,Stands,1:18,https://t.co/IJ1TwWdBYv,
2016-08-19,MIL @ SEA,T8,Servais,C. Carter,Safe at 2nd,Tag Play,Joyce,Joyce,Overturned,1:13,http://atmlb.com/2bPRhP9,
2016-08-19,CHI @ COL,B8,Weiss,LeMahieu,Out at home,Tag Play,Tumpane,Kellogg,Overturned,1:46,https://t.co/BN9zv8xI0r,
2016-08-19,CHI @ COL,B11,Maddon,Raburn,Awarded home,Runner Placement,Kellogg,Kellogg,Confirmed,0:31,https://t.co/gyC7IdaZbY,
2016-08-20,NYM @ SF,T4,Collins,De Aza,Out at 1st,Force Play,Fagan,Gorman,Overturned,1:55,http://atmlb.com/2bPRqCb,
2016-08-20,NYM @ SF,T4,Bochy,Ruggiano,Out at 2nd; No violation,Slide Rule,Gorman,Gorman,Confirmed,0:49,http://atmlb.com/2bPRqCb,
2016-08-20,TEX @ TB,B5,Banister,Souza,Safe at 2nd,Tag Play,Ad. Johnson,Cederstrom,Overturned,0:46,https://t.co/ZAC1WNCRyC,
2016-08-20,MIA @ PIT,T3,Mattingly,Phelps,Out at 1st,Force Play,Conroy,Meals,Overturned,1:04,https://t.co/CG2CwwiBne,
2016-08-20,TEX @ TB,T6,Cash,A. Beltre,Safe at home,Tag Play,Cederstrom,Cederstrom,Overturned,0:50,https://t.co/qsdVGlRkbK,
2016-08-20,LAD @ CIN,B2,Roberts,Peraza,Safe at 2nd,Tag Play,Culbreth,Culbreth,Overturned,1:25,http://atmlb.com/2bvfHtq,
2016-08-20,HOU @ BAL,T3,Hinch,Gattis,Ball; No HBP,HBP,Scott,Scott,Overturned,1:21,https://t.co/6Kc6BJHKsC,
2016-08-20,LAD @ CIN,B5,Price,Suarez,Out at 1st,Force Play,Reynolds,Culbreth,Overturned,1:26,https://t.co/j4BaD1O5nj,
2016-08-20,MIN @ KC,B6,Molitor,C. Colon,Safe at 1st,Force Play,Miller,Miller,Overturned,0:38,https://t.co/X4rXynLW9B,
2016-08-20,TEX @ TB,T9,UMPIRE,Mazara,HR/No Fan Interference,Potential HR,Ad. Johnson,Cederstrom,Stands,1:36,http://atmlb.com/2bKmX6N,
2016-08-20,HOU @ BAL,T6,UMPIRE,Altuve,In play; double,Rules Check,Scott,Scott,Rules Check,0:33,http://atmlb.com/2bJye6B,
2016-08-20,OAK @ CWS,T9,Melvin,Healy,Out at 2nd,Force Play,Drake,Davis,Overturned,0:52,https://t.co/iSmBqBbrSp,
2016-08-20,ARI @ SD,T6,Green,Segura,Safe at 1st,Force Play,Eddings,Winters,Overturned,0:50,https://t.co/Y0Uvr4kfDO,
2016-08-21,LAD @ CIN,B6,Roberts,Phillips,Safe at 1st,Tag Play,Culbreth,Culbreth,Stands,1:07,https://t.co/pJk6IoAtlN\,
2016-08-21,MIA @ PIT,T9,Mattingly,M. Rojas,Ball; No HBP,HBP,Conroy,Meals,Overturned,0:48,https://t.co/qJFngBIOOB,
2016-08-21,CHI @ COL,B2,Weiss,Arenado,Out at 1st,Tag Play,Kellogg,Kellogg,Stands,1:25,https://t.co/YmlQOclIhE,
2016-08-21,HOU @ BAL,B5,Hinch,A. Jones,Safe at 2nd,Tag Play,Iassogna,Scott,Overturned,1:02,https://t.co/oNAYf5Ivin,
2016-08-21,HOU @ BAL,B6,Showalter,Schoop,Out at 1st,Force Play,Davidson,Scott,Stands,1:30,https://t.co/EBqyPUEZto,
2016-08-21,HOU @ BAL,T9,Hinch,T. Hernandez,Out at 2nd,Tag Play,Iassogna,Scott,Stands,2:11,https://t.co/BYYEQgixdN,
2016-08-21,HOU @ BAL,B9,UMPIRE,C. Davis,Out at 1st,Force Play,Davidson,Scott,Stands,1:03,https://t.co/49VmF5D49m,
2016-08-22,LAD @ CIN,T1,Price,Pederson,Safe at home,Tag Play,Culbreth,Culbreth,Confirmed,1:02,https://t.co/b3QspRgeec,
2016-08-22,WSH @ BAL,B3,UMPIRE,Schoop,Home Run,Potential HR,Barksdale,T. Barrett,Confirmed,1:32,https://t.co/Ia5RnojRqa,
2016-08-22,HOU @ PIT,T9,Hurdle,Altuve,Safe at 1st,Force Play,Baker,Everitt,Overturned,0:54,https://t.co/dZruOgoiqP,
2016-08-22,HOU @ PIT,B9,Hurdle,Freese,Out at 2nd,Tag Play,Timmons,Everitt,Confirmed,0:37,https://t.co/w082r8NGVW,
2016-08-22,CLE @ OAK,B6,Melvin,Crisp,Out at 3rd,Tag Play,Fagan,Gorman,Stands,1:25,https://t.co/QY1vv2I1V9,
2016-08-23,WSH @ BAL,T1,Showalter,T. Turner,Safe at 2nd,Tag Play,Barksdale,T. Barrett,Overturned,1:04,https://t.co/A1tfgslndt,
2016-08-23,KC @ MIA,B3,Yost,D. Gordon,Safe at 1st,Tag Play,Hoye,Hudson,Stands,1:48,https://t.co/zOU6Myzm6d,
2016-08-23,WSH @ BAL,T3,Showalter,T. Turner,Safe at 2nd,Tag Play,Barksdale,T. Barrett,Overturned,2:36,https://t.co/yDH28KqGrn,
2016-08-23,BOS @ TB,B4,Farrell,T. Beckham,Safe at 1st,Tag Play,Blakney,Kulpa,Overturned,0:58,https://t.co/LJQwiJmsRe,
2016-08-23,WSH @ BAL,B3,Showalter,A. Jones,Out at 1st,Force Play,T. Barrett,T. Barrett,Overturned,1:01,https://t.co/pDq23kd46v,
2016-08-23,TEX @ CIN,B6,Banister,B. Hamilton,Safe at 1st,Force Play,Iassogna,Scott,Overturned,0:39,https://t.co/yZOocyJlaD,
2016-08-23,KC @ MIA,T6,Mattingly,L. Cain,Safe at 2nd,Tag Play,Hudson,Hudson,Overturned,1:32,http://atmlb.com/2bOwR6D,
2016-08-23,HOU @ PIT,T8,Hinch,Springer,Out at 1st,Force Play,Timmons,Everitt,Confirmed,1:16,http://atmlb.com/2bGdrll,
2016-08-23,PHI @ CWS,B5,Mackanin,T. Anderson,Safe at 1st,Tag Play,Tumpane,Kellogg,Overturned,2:29,https://t.co/BMocsZ0rxP,
2016-08-23,CHI @ SD,B9,Green,Sardinas,Out at home,Tag Play,Lentz,West,Overturned,0:55,http://atmlb.com/2bAXKtx,
2016-08-24,CLE @ OAK,T7,UMPIRE,R. Perez,Home Run,Potential HR,Fagan,Gorman,Confirmed,0:39,https://t.co/WcIAXY1g6T,
2016-08-24,CLE @ OAK,T9,Francona,A. Almonte,Out at 1st,Force Play,Fagan,Gorman,Stands,1:23,https://t.co/0KbvCV9QdK,
2016-08-24,BOS @ TB,T1,Cash,Pedroia,Safe at 2nd,Tag Play,Nauert,Kulpa,Stands,2:29,https://t.co/h2rD694EbZ,
2016-08-24,DET @ MIN,T5,Ausmus,Mi. Cabrera,Foul ball,Fair/foul,Segal,Culbreth,Overturned,2:59,https://t.co/fZSedBxwSw,
2016-08-25,NYM @ STL,T5,Matheny,Cespedes,Safe at 3rd,Tag Play,Foster,Winters,Confirmed,1:50,https://t.co/BTg0k3lUT3,
2016-08-25,PIT @ MIL,T5,Hurdle,Marte,Out at 2nd,Tag Play,Davidson,Scott,Overturned,2:37,https://t.co/WdQmFD7BPY,
2016-08-25,KC @ MIA,T9,Yost,Dyson,Out at 1st,Force Play,Gonzalez,Hudson,Overturned,0:43,https://t.co/3S7t3W3T87,
2016-08-25,SEA @ CWS,B7,Ventura,Aoki,Catch,Catch/no catch,Hirschbeck,Hirschbeck,Stands,1:26,https://t.co/2TEG52PP8j,
2016-08-26,COL @ WSH,B1,Baker,Harper,Out at 2nd,Tag Play,Foster,Winters,Overturned,0:18,http://atmlb.com/2bpSIpa,
2016-08-26,BAL @ NYY,T4,Showalter,C. Davis,Out at 2nd,Tag Play,Blakney,Kulpa,Stands,1:42,http://atmlb.com/2bHw0Xl,
2016-08-26,CLE @ TEX,T4,Francona,C. Santana,Out at home,Tag Play,L. Barrett,Kellogg,Confirmed,0:49,http://atmlb.com/2bsEgeZ,
2016-08-26,CLE @ TEX,B4,Banister,C. Gomez,Out at 1st,Force Play,Kellogg,Kellogg,Confirmed,1:16,http://atmlb.com/2cizBgF,
2016-08-26,KC @ BOS,B7,Yost,Betts,Safe at 1st,Tag Play,Ad. Johnson,Cooper,Overturned,0:56,http://atmlb.com/2bPXGts,
2016-08-26,SD @ MIA,B8,Mattingly,Andino,Out at 2nd,Force Play,Carlson,Gorman,Overturned,0:33,http://atmlb.com/2bqe7LO,
2016-08-26,CIN @ ARI,B8,Price,Goldschmidt,Safe at 2nd,Tag Play,Torres,Davis,Confirmed,1:03,http://atmlb.com/2bIwT3g,
2016-08-26,CIN @ ARI,T10,UMPIRE,Suarez,Out at 3rd,Tag Play,Holbrook,Davis,Confirmed,1:35,http://atmlb.com/2bHxe4B,
2016-08-27,MIN @ TOR,T4,Gibbons,Plouffe,Safe at 3rd,Tag Play,Gonzalez,Hudson,Stands,2:14,http://atmlb.com/2byEpMd,
2016-08-27,BAL @ NYY,B3,Girardi,Gregorius,Out at home,Tag Play,Kulpa,Kulpa,Overturned,2:09,http://atmlb.com/2bz7fss,
2016-08-27,PIT @ MIL,T7,Counsell,S. Rodriguez,Safe at 1st,Tag Play,Iassogna,Scott,Overturned,1:15,http://atmlb.com/2bxG7QU,
2016-08-27,KC @ BOS,T8,Farrell,B. Burns,Safe at 1st,Force Play,Whitson,Cooper,Overturned,1:44,http://atmlb.com/2c82BU9,
2016-08-27,PIT @ MIL,B9,Counsell,Braun,Out at 1st,Force Play,Iassogna,Scott,Stands,2:25,http://atmlb.com/2c25Ihm,
2016-08-28,LAA @ DET,T6,Scioscia,Maybin,Catch,Catch/no catch,Timmons,Everitt,Overturned,1:14,http://atmlb.com/2bPaQ9D,
2016-08-28,SD @ MIA,B7,Green,Ozuna,Safe at 1st,Tag Play,Porter,Gorman,Stands,1:15,http://atmlb.com/2bXkA1Z,
2016-08-28,SD @ MIA,B7,Green,Ozuna,Safe at 1st,Touching a Base,Porter,Gorman,Overturned,1:15,http://atmlb.com/2bXkA1Z,
2016-08-28,CLE @ TEX,B3,Banister,Andrus,Out at 2nd,Tag Play,L. Barrett,Kellogg,Overturned,1:27,http://atmlb.com/2c5nq29,
2016-08-28,CIN @ ARI,B1,Hale,Lamb,Out at home,Tag Play,Torres,Davis,Overturned,1:32,http://atmlb.com/2bP9T1c,
2016-08-28,CIN @ ARI,T6,Hale,B. Hamilton,Safe at 2nd,Tag Play,Davis,Davis,Overturned,1:59,http://atmlb.com/2bT3NvG,
2016-08-28,CHI @ LAD,B8,Maddon,C. Seager,Safe at 2nd,Force Play,Marquez,Vanover,Stands,1:43,http://atmlb.com/2bOtfk4,
2016-08-28,KC @ BOS,T6,Farrell,Mondesi,Safe at home,Tag Play,Whitson,Cooper,Confirmed,1:41,http://atmlb.com/2bPam3k,
2016-08-29,MIA @ NYM,B2,Mattingly,Loney,Safe at 1st,Force Play,Everitt,Everitt,Confirmed,3:29,https://t.co/Z5NyzhqEvw,
2016-08-29,TB @ BOS,T5,Farrell,Forsythe,Safe at 1st,Force Play,DeMuth,DeMuth,Overturned,1:08,https://t.co/IxfjJsYGe6,
2016-08-29,WSH @ PHI,T9,Baker,Rendon,Runner placed at 2B,Runner Placement,Carlson,Gorman,Overturned,1:41,https://t.co/SY0y1RvnjO,
2016-08-29,PIT @ CHI,T5,Hurdle,S. Marte,Out at home; no violation,Collisions at HP,T. Gibson,Miller,Confirmed,2:00,https://t.co/qojJIQnuCI,
2016-08-29,WSH @ PHI,T9,Mackanin,Espinosa,Out at 2nd; No violation,Slide Rule,Carlson,Gorman,Confirmed,1:39,https://t.co/GpLHzC6Gxg,
2016-08-29,MIN @ CLE,B10,Francona,A. Almonte,Out at 3rd,Tag Play,Kulpa,Meals,Stands,1:47,https://t.co/8lqRQa4m4Q,
2016-08-29,PIT @ CHI,B10,Maddon,Rizzo,Out at 1st,Force Play,Knight,Miller,Confirmed,1:20,https://t.co/vwSbuQ0UPo,
2016-08-29,PIT @ CHI,B10,Maddon,Baez,Out at home,Tag Play,T. Gibson,Miller,Stands,1:19,https://t.co/vwSbuQ0UPo,
2016-08-29,PIT @ CHI,B12,UMPIRE,Baez,Out at home; no violation,Collisions at HP,T. Gibson,Miller,Confirmed,1:02,https://t.co/1MQWJrULPx,
2016-08-30,MIN @ CLE,B4,Molitor,Gimenez,Safe at 3rd,Tag Play,Meals,Meals,Overturned,0:39,https://t.co/LdtA6YxvN7,
2016-08-30,WSH @ PHI,T7,Baker,T. Turner,Out at 2nd,Tag Play,Gorman,Gorman,Overturned,1:42,https://t.co/xrYPAoCQxJ,
2016-08-30,TB @ BOS,T7,Cash,Forsythe,Out at 2nd,Tag Play,G. Gibson,Cederstrom,Confirmed,0:44,https://t.co/QQy7KxQruO,
2016-08-30,TB @ BOS,T9,UMPIRE,Maile,Out at 1st,Force Play,Cederstrom,Cederstrom,Overturned,1:24,http://atmlb.com/2cjzJs4,
2016-08-30,SEA @ TEX,T7,Servais,K. Seager,Out at 1st,Force Play,Tichenor,Davis,Overturned,1:24,http://atmlb.com/2bI6Glg,
2016-08-30,CIN @ LAA,T9,Price,B. Hamilton,Foul ball,Fair/foul,Nelson,Nelson,Confirmed,0:52,http://atmlb.com/2cldm8z,
2016-08-31,SEA @ TEX,B1,Servais,Mazara,No HBP; Safe at 1st,HBP,Tichenor,Davis,Overturned,1:05,https://t.co/2HVbnX9Qrx,
2016-08-31,TB @ BOS,B6,UMPIRE,Bradley,In play; double,Potential HR,Basner,Cederstrom,Overturned,0:43,https://t.co/Y5HT7FZWDU,
2016-08-31,TB @ BOS,B6,Farrell,Pedroia,Out at 2nd,Tag Play,Estabrook,Cederstrom,Stands,1:44,https://t.co/4EFzBjQEgL,
2016-08-31,ARI @ SF,T1,Bochy,Segura,Safe at 2nd,Tag Play,Hirschbeck,Hirschbeck,Overturned,1:02,https://t.co/DpzQ3V720H,
2016-08-31,ARI @ SF,T3,Hale,S. Miller,Safe at 1st,Force Play,Blakney,Hirschbeck,Stands,1:40,https://t.co/QaocnptcHM,
2016-08-31,ARI @ SF,B8,Bochy,G. Hernandez,No HBP; Foul tip,HBP,Carapazza,Hirschbeck,Stands,3:24,https://t.co/ZTUPIt5xaX,
2016-09-1,MIA @ NYM,T3,Mattingly,I. Suzuki,Out at 1st,Force Play,Timmons,Everitt,Overturned,0:54,https://t.co/anvH6rVT65,
2016-09-1,CWS @ MIN,T2,Molitor,Saladino,Safe at 3rd,Tag Play,Basner,DeMuth,Stands,2:31,https://t.co/TwUptbtUiS,
2016-09-1,MIA @ NYM,T7,UMPIRE,Yelich,Home Run,Potential HR,Emmel,Everitt,Confirmed,0:36,https://t.co/QQ6m4zAeVb,
2016-09-1,CWS @ MIN,B4,UMPIRE,Kepler,Foul ball,Potential HR,DeMuth,DeMuth,Confirmed,1:37,https://t.co/XEnGBhzX7z,
2016-09-1,MIA @ NYM,B9,Collins,T. d'Arnaud,Out at 1st,Force Play,Timmons,Everitt,Overturned,0:54,https://t.co/HRiO7pGhU7,
2016-09-1,CWS @ MIN,T9,Ventura,Frazier,Out at 1st,Force Play,DeMuth,DeMuth,Overturned,0:44,https://t.co/gLrTCEUVZe,
2016-09-2,TOR @ TB,T1,UMPIRE,Donaldson,In play; ground rule 2B,Potential HR,Hoberg,Kellogg,Stands,1:22,https://t.co/UlplWHr6tX,
2016-09-2,ATL @ PHI,T7,Mackanin,Inciarte,Safe at 1st,Tag Play,Whitson,Everitt,Confirmed,0:47,https://t.co/cD74Lq72a7,
2016-09-2,STL @ CIN,B8,Matheny,Suarez,Safe at 2nd,Tag Play,Hernandez,T. Barrett,Stands,2:45,http://atmlb.com/2bUqkuk,
2016-09-2,ATL @ PHI,B8,Snitker,Franco,Safe at 2nd,Tag Play,Everitt,Everitt,Stands,1:16,https://t.co/Qi5o0x860G,
2016-09-2,SD @ LAD,T1,Green,A. Dickerson,Foul ball; No HBP,HBP,Blakney,Hirschbeck,Overturned,1:09,https://t.co/HDjlioGAEv,
2016-09-2,LAA @ SEA,T5,Servais,G. Petit,Safe at 2nd,Tag Play,De Jesus,Vanover,Overturned,0:50,https://t.co/OoMabIBtx1,
2016-09-3,SF @ CHI,B8,Bochy,Baez,Safe at 1st,Force Play,Cuzzi,Hallion,Overturned,1:24,https://t.co/PSI3lywnPg,
2016-09-3,MIA @ CLE,T1,Francona,Hood,Safe at 1st,Force Play,West,West,Overturned,1:38,https://t.co/beeoEDroYN,
2016-09-3,ATL @ PHI,T3,Mackanin,Swanson,Safe at 3rd,Tag Play,Timmons,Everitt,Overturned,1:23,https://t.co/AC7J3CBBQD,
2016-09-3,ATL @ PHI,T4,Mackanin,M. Kemp,Safe at 3rd,Tag Play,Timmons,Everitt,Stands,2:38,https://t.co/hq02DM4u65,
2016-09-3,NYY @ BAL,T5,Showalter,Gardner,Safe at 1st,Force Play,Davis,Davis,Overturned,0:25,https://t.co/KjxA9ggrJD,
2016-09-3,ARI @ COL,T3,Hale,Brito,Out at 1st,Force Play,Blaser,Miller,Stands,1:20,https://t.co/8x3cFc0HFK,
2016-09-3,WSH @ NYM,B6,Baker,K. Johnson,Hit by Pitch,HBP,Cooper,Cederstrom,Stands,1:00,https://t.co/NMLSIqXVMc,
2016-09-3,MIA @ CLE,B8,Francona,Crisp,Out at home,Force Play,Ripperger,West,Overturned,2:06,https://t.co/6bAwnLLxna,
2016-09-3,MIL @ PIT,T8,Hurdle,Elmore,Safe at home,Tag Play,Wolcott,Gorman,Confirmed,1:05,https://t.co/oqViyva639,
2016-09-3,DET @ KC,B8,Ausmus,S. Perez,Safe at home,Tag Play,Meals,Meals,Stands,1:39,https://t.co/SqCBkVTUCp,
2016-09-4,MIL @ PIT,B2,Counsell,A. Frazier,Safe at 1st,Tag Play,Carlson,Gorman,Overturned,0:43,https://t.co/w3okcRjeD9,
2016-09-4,MIL @ PIT,B3,Counsell,J. Harrison,Fair ball; double,Fair/foul,Carlson,Gorman,Confirmed,1:13,https://t.co/3JRImx4JMa,
2016-09-4,STL @ CIN,T6,Price,Piscotty,Safe at 2nd,Tag Play,T. Barrett,T. Barrett,Confirmed,1:22,http://atmlb.com/2bTucXB,
2016-09-4,ATL @ PHI,T7,Snitker,Altherr,Catch,Catch/no catch,Timmons,Everitt,Overturned,1:06,https://t.co/QpVmIEHoMc,
2016-09-4,ATL @ PHI,T7,Mackanin,Peterson,Safe at 3rd,Tag Play,Whitson,Everitt,Confirmed,1:09,https://t.co/nUwL0WP5rg,
2016-09-4,SD @ LAD,T3,Green,Jankowski,Out at 1st,Force Play,Carapazza,Hirschbeck,Overturned,0:49,http://atmlb.com/2cGEe4q,
2016-09-4,ARI @ COL,T3,Weiss,Owings,Safe at 1st,Force Play,Randazzo,Miller,Overturned,0:36,https://t.co/OrA2LjNYub,
2016-09-4,BOS @ OAK,T4,Farrell,Betts,Out at 2nd,Force Play,Scheurwater,Diaz,Overturned,2:24,http://atmlb.com/2cpnj35,
2016-09-4,DET @ KC,B9,UMPIRE,Dyson,Foul ball,Potential HR,Nauert,Meals,Confirmed,0:53,http://atmlb.com/2cC12ht,
2016-09-4,HOU @ TEX,B7,Banister,Lucroy,Out at 1st,Force Play,Porter,Layne,Confirmed,0:43,http://atmlb.com/2bYJrVq,
2016-09-4,ARI @ COL,T6,Weiss,Segura,Safe at 2nd,Force Play,Miller,Miller,Overturned,1:47,http://atmlb.com/2caSlM6,
2016-09-4,BOS @ OAK,B8,Melvin,Semien,Out at 1st,Force Play,Diaz,Diaz,Overturned,0:38,http://atmlb.com/2ctwFJF,
2016-09-4,SD @ LAD,T9,Green,H. Sanchez,Out at 2nd,Tag Play,Hirschbeck,Hirschbeck,Confirmed,0:58,http://atmlb.com/2c5raBC,
2016-09-5,BAL @ TB,T7,Cash,Stubbs,Safe at 1st,Tag Play,Reynolds,Culbreth,Overturned,0:38,https://t.co/KhoptZ0Pwb,
2016-09-5,TOR @ NYY,T8,Gibbons,Carrera,Out at 1st,Force Play,Wegner,Carlson,Stands,0:58,https://t.co/FxPjq5UiU3,
2016-09-5,NYM @ CIN,T9,Collins,Matt Reynolds,Out at 1st,Force Play,Lentz,West,Overturned,0:55,https://t.co/pka2ZsVB3R,
2016-09-5,STL @ PIT,T2,Matheny,Carpenter,Ball; No HBP,HBP,Baker,Everitt,Overturned,1:29,https://t.co/6UmZ4HBV0g,
2016-09-5,STL @ PIT,T4,Hurdle,Piscotty,Safe at 1st,Tag Play,Timmons,Everitt,Stands,1:55,https://t.co/aelw9ZToEv,
2016-09-5,TEX @ SEA,B6,Banister,Cruz,Safe at home,Tag Play,Scott,Scott,Stands,2:07,https://t.co/qgdt4BzLwP,
2016-09-5,BOS @ SD,T7,Farrell,H. Ramirez,Out at 2nd,Force Play,Danley,Miller,Stands,1:21,http://atmlb.com/2cCVkPi,
2016-09-5,HOU @ CLE,B3,Francona,Lindor,Out at 2nd,Tag Play,Joyce,Joyce,Overturned,2:13,https://t.co/uHQmd1ifSL,
2016-09-6,BAL @ TB,B8,Showalter,N. Franklin,Safe at 1st,Force Play,Culbreth,Culbreth,Stands,1:23,https://t.co/UHWRSSs8mL,
2016-09-6,CHI @ MIL,T9,Maddon,Almora,Foul ball,Fair/foul,Whitson,Meals,Stands,1:17,https://t.co/Dqh9DImUOP,
2016-09-6,DET @ CWS,T9,UMPIRE,J.D. Martinez,Foul ball,Potential HR,Hamari,Hallion,Stands,1:45,https://t.co/fDVVDaDDos,
2016-09-6,SF @ COL,T9,Weiss,Pence,Safe at 3rd,Force Play,Vanover,Vanover,Overturned,0:43,https://t.co/UEtvTMmpda,
2016-09-6,BOS @ SD,B9,Green,H. Sanchez,Out at 2nd,Force Play,Knight,Miller,Overturned,0:48,https://t.co/GZ0S6QiQhx,
2016-09-7,NYM @ CIN,T1,Price,Granderson,Safe at 1st,Force Play,West,West,Overturned,0:51,https://t.co/tYs9xzv0OR,
2016-09-7,NYM @ CIN,T8,Price,Loney,Hit by Pitch,HBP,Ripperger,West,Stands,1:25,https://t.co/eGBguXIevh,
2016-09-7,LAA @ OAK,T1,Scioscia,Smolinski,Catch,Catch/no catch,Carapazza,B. Welke,Stands,1:32,https://t.co/rQWKurfOMY,
2016-09-7,DET @ CWS,T6,Ausmus,Kinsler,Out at 1st,Tag Play,Cuzzi,Hallion,Confirmed,1:16,https://t.co/dd5l8WQDon,
2016-09-7,DET @ CWS,B7,UMPIRE,Eaton,Safe at 1st,Force Play,Cuzzi,Hallion,Overturned,0:52,https://t.co/OJyDysN6V9,
2016-09-7,STL @ PIT,B1,Hurdle,Kang,Out at 1st,Force Play,Everitt,Everitt,Overturned,0:39,https://t.co/IEPczV15Xj,
2016-09-7,KC @ MIN,T1,Molitor,Dyson,Safe at 1st,Tag Play,Hernandez,T. Barrett,Overturned,1:03,https://t.co/q61PyqmOxJ,
2016-09-7,PHI @ MIA,T5,Mattingly,Altherr,Safe at 2nd,Tag Play,Foster,Nauert,Overturned,0:48,https://t.co/U8pxEH7hUc,
2016-09-7,ATL @ WSH,B2,Snitker,Difo,Safe at 1st,Force Play,Davis,Davis,Stands,2:41,https://t.co/o5o8NOxNTZ,
2016-09-7,SF @ COL,T1,Bochy,Pence,Out at 1st,Force Play,Emmel,Vanover,Overturned,1:18,https://t.co/ox0g57Hacd,
2016-09-7,TOR @ NYY,T7,Girardi,Saunders,Safe at 1st,Force Play,Bucknor,Carlson,Overturned,2:42,https://t.co/roosu8TORL,
2016-09-7,TOR @ NYY,B8,Gibbons,Headley,Safe at 2nd,Tag Play,Carlson,Carlson,Overturned,0:52,https://t.co/BXeNtIau9c,
2016-09-7,ARI @ LAD,T5,Roberts,Owings,Safe at 2nd,Tag Play,Diaz,Diaz,Overturned,1:51,https://t.co/qkOm14Jpit,
2016-09-8,HOU @ CLE,T2,Francona,A.J. Reed,Safe at 2nd,Tag Play,Hoye,Joyce,Overturned,1:07,https://t.co/TDABeiHK0P,
2016-09-8,HOU @ CLE,B3,UMPIRE,D. Paulino,Wild Pitch,Rules Check,Joyce,Joyce,Rules Check,1:29,https://t.co/CI2nTtKDGL,
