date,game,inning,manager-ump,player-referenced,initial-call,play-type,calling-umpire,crew-chief,result,time-to-ruling,video,
2017-07-2,SEA @ LAA,B8,Scioscia,A. Pujols,Out at 1st,Force Play,Reynolds,Welke,Confirmed,0:41,https://t.co/OkDXpIQd95,
2017-07-3,NYM @ WSH,B4,Baker,W. Difo,Out at 2nd,Tag Play,Libka,DeMuth,Overturned,1:17,https://t.co/2OS85ZPslO,
2017-07-3,NYM @ WSH,B4,UMPIRE,A. Sanchez,Count Check,Record Keeping,Nauert,DeMuth,Record Keeping,1:17,https://t.co/2OS85ZPslO,
2017-07-3,NYM @ WSH,T8,Collins,M. Wieters,No violation,Collision Rule,Nauert,DeMuth,Confirmed,0:44,https://t.co/19ebBm4jyS,
2017-07-3,NYM @ WSH,T8,Collins,B. Nimmo,Out at home,Tag Play,Nauert,DeMuth,Confirmed,0:43,https://t.co/19ebBm4jyS,
2017-07-3,NYM @ WSH,B9,UMPIRE,Y. Cespedes,No catch,Catch/No Catch,DeMuth,DeMuth,Confirmed,0:31,https://t.co/MU33J3s0nm,
2017-07-3,KC @ SEA,T8,Yost,W. Merrifield,Out at 1st,Force Play,G. Gibson,Holbrook,Overturned,0:38,https://t.co/jBoZ58abSS,
2017-07-4,SF @ DET,T7,UMPIRE,B. Crawford,Home Run,Potential HR,Guccione,Winters,Confirmed,0:42,https://t.co/Ia0fYgkhGJ,
2017-07-4,LAA @ MIN,T8,Scioscia,C. Maybin,Out at 2nd,Tag Play,Scheurwater,Nelson,Confirmed,1:17,https://t.co/ZiGxbVrR39,
2017-07-4,BAL @ MIL,B7,Showalter,B. Suter,Safe at 2nd,Force Play,Cooper,Cederstrom,Overturned,1:13,https://t.co/LfmrRIgBx5,
2017-07-4,PIT @ PHI,B7,Hurdle,T. Kelly,Safe at 1st,Force Play,Vanover,Vanover,Overturned,0:49,http://atmlb.com/2v0sZbI,
2017-07-4,BOS @ TEX,T2,Banister,C. Vazquez,Safe at 3rd,Tag Play,Whitson,Everitt,Stands,1:55,https://t.co/RTRajrCPqb,
2017-07-4,HOU @ ATL,T4,Hinch,B. McCann,Out at 1st,Force Play,Layne,Layne,Confirmed,0:56,https://t.co/YPOfBeM3Lb,
2017-07-4,HOU @ ATL,T4,Hinch,T. Flowers,No violation,Collision Rule,Estabrook,Layne,Confirmed,0:56,https://t.co/YPOfBeM3Lb,
2017-07-4,HOU @ ATL,T4,Hinch,C. Correa,Out at home,Tag Play,Estabrook,Layne,Confirmed,0:55,https://t.co/YPOfBeM3Lb,
2017-07-4,SD @ CLE,T8,Green,C. Spangenberg,Out at home,Tag Play,Porter,West,Stands,2:19,https://t.co/WSir1njzkd,
2017-07-4,ARI @ LAD,T7,Roberts,C. Owings,Safe at 3rd,Tag Play,Carapazza,Hallion,Confirmed,1:35,https://t.co/Sd489Bbteh,
2017-07-5,TB @ CHI,T6,Maddon,M. Smith,Safe at 2nd,Tag Play,Segal,Culbreth,Stands,2:28,https://t.co/PgJ7ZpZMrB,
2017-07-5,TB @ CHI,B8,UMPIRE,A. Rizzo,Out at 3rd,Tag Play,Bucknor,Culbreth,Confirmed,0:50,https://t.co/rwNfEH8LKU,
2017-07-5,MIA @ STL,T3,Matheny,J. Riddle,Safe at 1st,Force Play,Barry,Emmel,Overturned,1:13,https://t.co/WayRbMkQtL,
2017-07-5,BAL @ MIL,B7,Counsell,O. Arcia,Out at 1st,Force Play,Cooper,Cederstrom,Stands,1:36,https://t.co/mPFA5S3Nbn,
2017-07-5,CIN @ COL,T8,Price,J. Peraza,Out at 2nd,Tag Play,Tichenor,Miller,Stands,1:52,https://t.co/sPQ0XRxBCn,
2017-07-5,KC @ SEA,B5,Servais,N. Cruz,Out at 2nd,Tag Play,Holbrook,Holbrook,Stands,2:13,https://t.co/B30ivm50Fu,
2017-07-6,CIN @ COL,B8,Price,R. Tapia,Safe at home,Tag Play,Hamari,Miller,Confirmed,1:17,https://t.co/1G4oAZSrYu,
2017-07-6,BOS @ TB,B8,Farrell,L. Morrison,Safe at 2nd,Tag Play,Kulpa,Meals,Stands,1:34,http://atmlb.com/2to3j6S,
2017-07-6,OAK @ SEA,T4,Melvin,B. Maxwell,No fan interference,Fan Interference,Culbreth,Culbreth,Overturned,1:50,https://t.co/Bveie8a4Jw,
2017-07-7,PIT @ CHI,T1,UMPIRE,A. McCutchen,In play; Double,Potential HR,Cooper,Cederstrom,Confirmed,1:09,https://t.co/iE87U0x2Yy,
2017-07-7,PIT @ CHI,B7,Maddon,K. Schwarber,Out at 1st,Force Play,Morales,Cederstrom,Stands,1:16,https://t.co/jQXzcxeOO0,
2017-07-7,BAL @ MIN,B2,Showalter,K. Vargas,Safe at 2nd,Tag Play,Welke,Welke,Overturned,0:51,https://t.co/fCVrglXTfo,
2017-07-7,BAL @ MIN,B4,UMPIRE,M. Sano,Foul ball,Potential HR,Welke,Welke,Confirmed,0:57,https://t.co/tixHioot5s,
2017-07-7,CWS @ COL,T4,Renteria,J. Abreu,Out at 1st,Force Play,Holbrook,Holbrook,Overturned,0:50,https://t.co/9xbJCwfeqb,
2017-07-7,NYM @ STL,T7,Matheny,J. Bruce,Safe at 2nd,Tag Play,Nelson,Nelson,Overturned,1:41,https://t.co/tIaSfBHHHV,
2017-07-7,MIL @ NYY,B7,Counsell,G. Sanchez,Safe at 1st,Force Play,Estabrook,Vanover,Overturned,1:16,https://t.co/woS69KBIpx,
2017-07-7,MIA @ SF,T4,Mattingly,C. Yelich,Out at 1st,Force Play,Ripperger,Hallion,Overturned,1:15,https://t.co/krUj1vepRu,
2017-07-8,MIL @ NYY,T1,Girardi,T. Shaw,Hit by Pitch,HBP,Estabrook,Vanover,Stands,1:29,https://t.co/qaL11JkmFI,
2017-07-8,HOU @ TOR,B7,UMPIRE,J. Smoak,In play; Double,Potential HR,Torres,DeMuth,Confirmed,1:21,https://t.co/6RBDlaMsBE,
2017-07-8,BOS @ TB,B2,Cash,A. Hechavarria,Out at 1st,Force Play,Conroy,Meals,Overturned,1:35,https://t.co/dxkynreC48,
2017-07-8,NYM @ STL,B7,Matheny,S. Piscotty,Out at 2nd,Force Play,Eddings,Nelson,Stands,1:39,https://t.co/ZqE4k69vA8,
2017-07-8,LAA @ TEX,T1,Scioscia,C. Maybin,Out at 1st,Tag Play,Lentz,West,Confirmed,1:12,https://t.co/OpZl1x0ylw,
2017-07-8,PIT @ CHI,B6,Maddon,B. Zobrist,Out at 1st,Force Play,Johnson,Cederstrom,Overturned,1:54,https://t.co/xdyYwFDTBA,
2017-07-8,DET @ CLE,B6,Ausmus,J. Ramirez,Safe at 2nd,Tag Play,Layne,Layne,Stands,1:35,https://t.co/BwcksVqT1l,
2017-07-9,HOU @ TOR,T1,Hinch,G. Springer,Out at 1st,Force Play,Libka,DeMuth,Overturned,1:10,https://t.co/5f7pCMbray,
2017-07-9,HOU @ TOR,T1,Gibbons,K. Pillar,No catch,Catch/No Catch,Libka,DeMuth,Overturned,0:52,https://t.co/z9hqZUAWg6,
2017-07-9,PIT @ CHI,T1,Maddon,A. McCutchen,Fair ball; Double,Fair/Foul,Morales,Cederstrom,Overturned,1:11,https://t.co/iklKfWJcLJ,
2017-07-9,HOU @ TOR,B3,Hinch,J. Donaldson,Safe at 2nd,Tag Play,Libka,DeMuth,Overturned,1:26,https://t.co/rqv1LqOSJY,
2017-07-9,SD @ PHI,B5,Green,B. Stassi,Fair ball; Double,Fair/Foul,Foster,Winters,Overturned,1:05,https://t.co/rU90cU3TlN,
2017-07-9,PIT @ CHI,B4,Maddon,D. Floro,Out at 1st,Force Play,Cooper,Cederstrom,Stands,1:32,https://t.co/FAo2so30s5,
2017-07-9,MIL @ NYY,B6,UMPIRE,C. Headley,Home Run,Potential HR,Marquez,Vanover,Overturned,0:47,https://t.co/3ka92fpjDq,
2017-07-9,NYM @ STL,B6,Collins,M. Carpenter,Safe at 1st,Force Play,Eddings,Nelson,Overturned,1:00,https://t.co/OYf5q6FYE9,
2017-07-9,PIT @ CHI,B8,Hurdle,A. Russell,Safe at 1st,Force Play,Cooper,Cederstrom,Overturned,0:59,http://atmlb.com/2tbph1L,
2017-07-9,BAL @ MIN,T6,Molitor,J. Schoop,Safe at 1st,Force Play,Welke,Welke,Overturned,0:54,https://t.co/gV0eTZCixF,
2017-07-9,BAL @ MIN,T7,Showalter,T. Mancini,Out at 1st,Tag Play,Welke,Welke,Stands,2:29,https://t.co/Z4GNohXBaT,
2017-07-9,MIA @ SF,B8,Mattingly,B. Belt,Safe at 3rd,Tag Play,Ripperger,Hallion,Stands,1:09,https://t.co/FrVWbs9pPy,
2017-07-14,STL @ PIT,B4,UMPIRE,G. Polanco,Foul ball,Potential HR,Hudson,Layne,Confirmed,1:05,https://t.co/Hg7B5hvAK2,
2017-07-14,STL @ PIT,B4,Matheny,G. Polanco,Safe at 3rd,Tag Play,Whitson,Layne,Overturned,2:29,https://t.co/NdBjosAy9C,
2017-07-14,COL @ NYM,T6,Collins,D. LeMahieu,Safe at home,Tag Play,Everitt,Everitt,Overturned,1:19,https://t.co/P8u6xNFuGf,
2017-07-14,STL @ PIT,B7,Hurdle,G. Polanco,Foul ball,Fair/Foul,Whitson,Layne,Stands,1:22,https://t.co/MifOtWPkAi,
2017-07-14,SF @ SD,T3,Bochy,E. Nunez,Out at 2nd,Tag Play,Woodring,Welke,Overturned,1:37,https://t.co/NkYai8tSXb,
2017-07-14,TB @ LAA,B3,Cash,C. Maybin,Safe at 2nd,Tag Play,Davis,Davis,Overturned,0:58,https://t.co/EdJc0tBNTZ,
2017-07-15,NYY @ BOS,B8,Farrell,T. Lin,Out at 2nd,Tag Play,Johnson,Cederstrom,Confirmed,0:45,http://atmlb.com/2u7j8SY,
2017-07-15,NYY @ BOS,T9,UMPIRE,J. Ellsbury,Safe at 2nd,Tag Play,Johnson,Cederstrom,Stands,1:00,https://t.co/eaXQ5lkyaA,
2017-07-15,STL @ PIT,B1,Matheny,A. Frazier,Safe at 1st,Force Play,Guccione,Layne,Overturned,1:09,http://atmlb.com/2u7lW2G,
2017-07-15,TEX @ KC,T2,UMPIRE,M. Napoli,In play; Triple,Potential HR,Emmel,Emmel,Confirmed,1:28,https://t.co/X1Rxx5ZhDU,
2017-07-15,NYY @ BOS,T11,UMPIRE,M. Holliday,Out at 1st,Rules Check,Morales,Cederstrom,Rules Check,3:25,https://t.co/3omnCAAPDN,
2017-07-15,ARI @ ATL,T6,Snitker,C. Herrmann,Safe at home,Tag Play,Nauert,DeMuth,Confirmed,1:59,https://t.co/iUGAh3m1mq,
2017-07-15,SEA @ CWS,B5,Servais,Av. Garcia,Touched 1B,Touching a base,Ripperger,Hallion,Confirmed,1:32,http://atmlb.com/2uAcUMg,
2017-07-15,NYY @ BOS,B15,UMPIRE,J. Bradley,Foul ball,Potential HR,Cooper,Cederstrom,Confirmed,0:56,https://t.co/PEO6ZBS8id,
2017-07-15,CLE @ OAK,T3,Melvin,T. Naquin,Safe at 2nd,Tag Play,Nelson,Nelson,Overturned,0:59,https://t.co/Bpue66Ccw3,
2017-07-15,CLE @ OAK,T9,Francona,Y. Gomes,Out at 1st,Force Play,Diaz,Nelson,Confirmed,0:45,http://atmlb.com/2uAenSs,
2017-07-16,STL @ PIT,B4,UMPIRE,G. Polanco,Foul ball,Potential HR,Whitson,Layne,Confirmed,1:04,https://t.co/AkRLNCedME,
2017-07-16,STL @ PIT,B4,Hurdle,G. Polanco,Out at 1st,Force Play,Whitson,Layne,Overturned,1:11,https://t.co/ltKYIlo4Hb,
2017-07-16,TOR @ DET,B8,UMPIRE,J. Martinez,In play; Double,Potential HR,West,West,Overturned,0:45,https://t.co/ltz2u00TQ9,
2017-07-16,TB @ LAA,T2,Cash,S. Souza,Out at 2nd,Tag Play,Drake,Davis,Confirmed,1:46,https://t.co/4respMN4xj,
2017-07-16,STL @ PIT,T9,Hurdle,D. Fowler,Safe at 1st,Force Play,Whitson,Layne,Overturned,1:21,https://t.co/xbOEEN3iwv,
2017-07-16,TB @ LAA,B7,Scioscia,K. Calhoun,Out at 2nd,Tag Play,Drake,Davis,Confirmed,1:34,https://t.co/WyrOTsOxt8,
2017-07-17,WSH @ CIN,T7,Baker,B. Harper,Out at 2nd,Tag Play,Kellogg,Kellogg,Stands,2:04,https://t.co/Zg2Gct0cbj,
2017-07-17,MIL @ PIT,B4,Hurdle,F. Cervelli,Out at 1st,Tag Play,Muchlinski,Winters,Overturned,0:42,https://t.co/z1ZxqjoLMk,
2017-07-17,MIL @ PIT,B6,Counsell,G. Polanco,Safe at 2nd,Tag Play,Muchlinski,Winters,Stands,1:34,https://t.co/YbFjioCJnV,
2017-07-17,CHI @ ATL,B3,Maddon,E. Inciarte,Safe at 3rd,Tag Play,Carlson,Carlson,Confirmed,1:19,https://t.co/yUVB68g6iP,
2017-07-17,SEA @ HOU,T5,Servais,B. Gamel,Out at 2nd,Tag Play,Danley,Danley,Overturned,0:51,https://t.co/2VPIGUCYEy,
2017-07-17,NYY @ MIN,T5,Molitor,D. Gregorius,Safe at 1st,Force Play,Barry,O'Nora,Overturned,1:14,https://t.co/zKF4vJXiCF,
2017-07-17,DET @ KC,T7,Ausmus,V. Martinez,Foul ball,Fair/Foul,Cuzzi,Hallion,Stands,1:51,https://t.co/DdkoDxv8mw,
2017-07-17,SD @ COL,B5,Green,T. Story,Safe at 1st,Force Play,Kulpa,Meals,Overturned,1:21,https://t.co/U7pnrcwSHz,
2017-07-17,CLE @ SF,B3,Bochy,J. Panik,Out at home,Tag Play,Randazzo,Davis,Overturned,2:20,https://t.co/xCkhrVWusi,
2017-07-17,CHI @ ATL,T8,UMPIRE,I. Happ,Out at 2nd,Tag Play,Hickox,Carlson,Stands,1:43,https://t.co/7ayu2OAm9M,
2017-07-17,SD @ COL,B8,Black,T. Wolters,No Hit by Pitch,HBP,Meals,Meals,Stands,1:29,https://t.co/d4vvl4ww45,
2017-07-18,PHI @ MIA,B1,Mackanin,D. Gordon,Safe at 1st,Force Play,Hudson,Layne,Overturned,1:14,https://t.co/Nafd4f2nIa,
2017-07-18,STL @ NYM,T3,Matheny,J. Gyorko,Out at 2nd,Tag Play,West,West,Overturned,2:32,https://t.co/5LQVGaKrhG,
2017-07-18,NYY @ MIN,B1,Molitor,Z. Granite,Out at 2nd,Tag Play,De Jesus,O'Nora,Overturned,1:10,https://t.co/2kxBzViPz7,
2017-07-18,SEA @ HOU,B3,Servais,J. Reddick,Safe at 3rd,Tag Play,Hamari,Danley,Overturned,2:10,https://t.co/B7azUqhpBJ,
2017-07-18,DET @ KC,T4,Ausmus,J. McCann,Out at 1st,Tag Play,Carapazza,Hallion,Stands,2:39,http://atmlb.com/2vJfzAh,
2017-07-18,MIL @ PIT,B7,Hurdle,F. Cervelli,Out at 2nd,Tag Play,Blakney,Winters,Overturned,1:21,https://t.co/IBynOcFAGM,
2017-07-18,TOR @ BOS,T5,Farrell,S. Pearce,Safe at 1st,Force Play,Baker,Everitt,Stands,1:11,https://t.co/JRby9zUOXn,
2017-07-18,SEA @ HOU,T5,Servais,J. Dyson,Out at 2nd,Tag Play,Tichenor,Danley,Overturned,1:00,https://t.co/wmpmXS7uWj,
2017-07-18,WSH @ LAA,B1,Baker,C. Maybin,Safe at 2nd,Tag Play,Eddings,Nelson,Overturned,1:03,https://t.co/qDxRZCc9Jv,
2017-07-18,LAD @ CWS,B7,Roberts,T. Anderson,Safe at 1st,Tag Play,Kellogg,Kellogg,Overturned,1:39,https://t.co/vDd75x8rAS,
2017-07-18,WSH @ LAA,T3,Baker,B. Harper,Out at 2nd,Tag Play,Eddings,Nelson,Stands,1:16,https://t.co/KxvTnUmMkV,
2017-07-18,TOR @ BOS,T9,Gibbons,J. Donaldson,Out at 2nd,Tag Play,Dreckman,Everitt,Confirmed,1:28,https://t.co/JXaDaMUPN6,
2017-07-18,TB @ OAK,B4,Cash,J. Phegley,Safe at 1st,Tag Play,Reynolds,Welke,Overturned,1:48,https://t.co/BOgxkwXchx,
2017-07-18,SD @ COL,B8,Black,C. Blackmon,Out at 1st,Force Play,May,Meals,Confirmed,0:45,https://t.co/X5UKsPr6ZF,
2017-07-19,CHI @ ATL,B3,Snitker,S. Rodriguez,No Hit by Pitch,HBP,Hickox,Carlson,Overturned,1:01,https://t.co/BULG7VU36Y,
2017-07-19,CHI @ ATL,T4,Maddon,I. Happ,Out at 2nd,Tag Play,Bucknor,Carlson,Stands,1:53,https://t.co/OqsZN4kqoe,
2017-07-19,NYY @ MIN,T1,Molitor,B. Gardner,Safe at 2nd,Tag Play,O'Nora,O'Nora,Overturned,2:34,https://t.co/g3Gk8kNb94,
2017-07-19,CHI @ ATL,B4,Snitker,M. Kemp,Out at 1st,Force Play,Carlson,Carlson,Stands,2:20,https://t.co/8EL0vZB4vH,
2017-07-19,SEA @ HOU,T6,Hinch,J. Segura,Safe at 1st,Force Play,Tichenor,Danley,Stands,1:28,https://t.co/E8Gi3wNU1W,
2017-07-19,TB @ OAK,T2,Cash,B. Miller,Out at 1st,Force Play,Knight,Welke,Overturned,1:02,https://t.co/8c7c5GbKbV,
2017-07-19,TOR @ BOS,B2,Gibbons,A. Benintendi,Safe at 2nd,Tag Play,Segal,Everitt,Stands,1:41,https://t.co/dQQg1w9g69,
2017-07-19,MIL @ PIT,B4,Hurdle,D. Freese,Out at 3rd,Tag Play,Muchlinski,Winters,Stands,2:09,https://t.co/KS7A0vyY4g,
2017-07-19,WSH @ LAA,B6,Baker,S. Robinson,Safe at 1st,Force Play,Eddings,Nelson,Stands,2:17,https://t.co/zfQeLfAq2j,
2017-07-20,MIL @ PIT,B2,Hurdle,A. Frazier,Out at 2nd,Tag Play,Muchlinski,Winters,Overturned,1:16,https://t.co/lmJjE04QrJ,
2017-07-20,ARI @ CIN,B4,Price,S. Gennett,Out at 1st,Force Play,Johnson,Cederstrom,Overturned,1:06,https://t.co/KFGZeNBCQP,
2017-07-20,TOR @ BOS,T1,Gibbons,J. Donaldson,Out at 2nd,Tag Play,Everitt,Everitt,Overturned,1:44,https://t.co/dAbhQd1uPf,
2017-07-20,STL @ NYM,B8,Matheny,C. Granderson,Safe at 1st,Force Play,Marquez,West,Overturned,1:03,https://t.co/DOk5cL7bha,
2017-07-20,MIL @ PIT,T7,Counsell,J. Villar,Out at 2nd,Tag Play,Muchlinski,Winters,Confirmed,1:21,https://t.co/ADZU8ZLR1W,
2017-07-20,DET @ KC,T2,Yost,M. Mahtook,Safe at 2nd,Tag Play,Cuzzi,Hallion,Overturned,1:34,https://t.co/4ZkEexxRNs,
2017-07-20,SD @ SF,T4,Bochy,E. Aybar,Safe at 2nd,Tag Play,Nelson,Nelson,Overturned,1:22,https://t.co/ZaNxXShGmn,
2017-07-20,NYY @ SEA,T4,Servais,M. Holliday,Safe at 1st,Force Play,Randazzo,Davis,Overturned,1:48,https://t.co/4MIjFTpdzV,
2017-07-20,ATL @ LAD,T8,Snitker,Y. Grandal,No violation,Collision Rule,Conroy,Meals,Confirmed,1:05,https://t.co/PIwgb5ytjv,
2017-07-20,ATL @ LAD,T8,Snitker,M. Adams,Out at home,Tag Play,Conroy,Meals,Confirmed,1:05,https://t.co/PIwgb5ytjv,
2017-07-20,NYY @ SEA,B8,Servais,D. Valencia,Out at 2nd,Force Play,Drake,Davis,Confirmed,1:36,https://t.co/X6fMBn8nbN,
2017-07-20,SD @ SF,T9,Green,C. Spangenberg,Out at 1st,Tag Play,Diaz,Nelson,Stands,2:48,https://t.co/kMccjZUg2a,
2017-07-21,OAK @ NYM,T5,Melvin,R. Davis,Out at 2nd,Tag Play,Scheurwater,Gorman,Overturned,1:56,https://t.co/Aepxl8yXID,
2017-07-21,DET @ MIN,T2,Ausmus,M. Mahtook,Out at 2nd,Tag Play,Little,Kellogg,Stands,1:47,https://t.co/ZFcj683inw,
2017-07-21,DET @ MIN,T7,Molitor,J. Upton,Safe at 2nd,Tag Play,Little,Kellogg,Stands,2:14,https://t.co/J561KMYmsC,
2017-07-21,CWS @ KC,B9,Renteria,E. Hosmer,Safe at 2nd,Tag Play,Bucknor,Carlson,Stands,1:30,https://t.co/ubuxu6pIW7,
2017-07-22,MIL @ PHI,B3,Counsell,F. Galvis,Safe at 1st,Force Play,Cederstrom,Cederstrom,Overturned,0:34,https://t.co/CoMwMgclBI,
2017-07-22,OAK @ NYM,B6,Collins,M. Conforto,Out at 3rd,Tag Play,T. Gibson,Gorman,Overturned,2:09,https://t.co/c0XYuN4BVu,
2017-07-22,CWS @ KC,B6,Renteria,W. Merrifield,Safe at 2nd,Tag Play,Gonzalez,Carlson,Overturned,1:31,https://t.co/volGemN2OK,
2017-07-22,HOU @ BAL,T6,UMPIRE,Y. Gurriel,In play; Double,Potential HR,Winters,Winters,Overturned,1:49,https://t.co/esFmeNCrPN,
2017-07-22,DET @ MIN,T8,Ausmus,N. Castellanos,Out at 1st,Force Play,Little,Kellogg,Stands,1:49,https://t.co/nrnB3JVhTN,
2017-07-22,NYY @ SEA,B9,Girardi,G. Heredia,Hit by Pitch,HBP,Hoberg,Davis,Stands,1:48,https://t.co/85qN9XdfLR,
2017-07-23,MIA @ CIN,B2,Price,A. Ellis,No violation,Collision Rule,Baker,Everitt,Confirmed,0:58,https://t.co/VwreuUXAj5,
2017-07-23,MIA @ CIN,B2,Price,T. Barnhart,Out at home,Tag Play,Baker,Everitt,Confirmed,0:58,https://t.co/VwreuUXAj5,
2017-07-23,TEX @ TB,T6,Cash,R. Odor,Safe at 1st,Force Play,Hudson,Layne,Overturned,0:51,https://t.co/evw3BMxfim,
2017-07-23,TEX @ TB,B6,Cash,M. Smith,Out at 2nd,Tag Play,Estabrook,Layne,Overturned,1:41,https://t.co/SaXwFGPDHB,
2017-07-23,BOS @ LAA,T2,Scioscia,X. Bogaerts,Safe at 1st,Force Play,Ripperger,Hallion,Overturned,1:39,https://t.co/ED1NzoUGUn,
2017-07-23,NYY @ SEA,T4,Girardi,B. Gardner,Out at 1st,Force Play,Davis,Davis,Overturned,0:59,https://t.co/uZT7Xgp5R2,
2017-07-23,SD @ SF,T5,Bochy,M. Margot,Safe at 1st,Force Play,Eddings,Nelson,Stands,1:03,https://t.co/F9Oo1Z22Ur,
2017-07-23,WSH @ ARI,B5,Lovullo,G. Blanco,Out at 1st,Force Play,Reynolds,Welke,Confirmed,1:55,http://atmlb.com/2uqZIZr,
2017-07-24,COL @ STL,B1,Matheny,P. DeJong,Out at 1st,Force Play,Culbreth,Culbreth,Overturned,1:31,https://t.co/5BKW1RZ9XE,
2017-07-24,MIA @ TEX,B3,Banister,S. Choo,Out at 2nd,Tag Play,Hoberg,Davis,Stands,2:34,https://t.co/IPXgWsQUWu,
2017-07-24,ATL @ ARI,T4,UMPIRE,F. Freeman,In play; Double,Potential HR,Vanover,Vanover,Confirmed,0:56,https://t.co/LWfwFLyR37,
2017-07-24,MIN @ LAD,T4,Molitor,Y. Grandal,No violation,Collision Rule,Reynolds,Welke,Confirmed,1:09,https://t.co/1hPUlgcoaX,
2017-07-24,MIN @ LAD,T4,Molitor,R. Grossman,Out at home,Tag Play,Reynolds,Welke,Stands,1:09,https://t.co/1hPUlgcoaX,
2017-07-24,HOU @ PHI,B6,Hinch,A. Blanco,Safe at 2nd,Force Play,Gorman,Gorman,Stands,2:08,https://t.co/Rw9MgtlbrQ,
2017-07-24,BOS @ SEA,B4,Farrell,J. Segura,Hit by Pitch,HBP,Torres,DeMuth,Confirmed,1:11,https://t.co/Kwy1iEgRTl,
2017-07-24,NYM @ SD,T8,Green,J. Reyes,Safe at 1st,Force Play,Hallion,Hallion,Stands,2:15,https://t.co/dPJYul4ylB,
2017-07-24,NYM @ SD,B9,UMPIRE,J. Blash,Foul ball,Potential HR,Hallion,Hallion,Confirmed,0:31,https://t.co/KEhqPwVYlj,
2017-07-25,CWS @ CHI,T8,Renteria,T. Saladino,Out at 1st,Force Play,Tumpane,T. Barrett,Stands,1:57,https://t.co/VoLCyeZ4FY,
2017-07-25,OAK @ TOR,T1,Melvin,M. Semien,Out at 1st,Force Play,Hoye,Kellogg,Overturned,0:45,https://t.co/GoT4H2D56F,
2017-07-25,OAK @ TOR,B3,Gibbons,J. Donaldson,Out at 2nd,Force Play,Little,Kellogg,Overturned,2:19,https://t.co/08FkGzrxfb,
2017-07-25,KC @ DET,T4,Ausmus,L. Cain,Safe at 1st,Force Play,Reyburn,Holbrook,Overturned,1:48,https://t.co/jmMGt3W5Cl,
2017-07-25,KC @ DET,T7,Yost,B. Moss,Out at 1st,Force Play,Reyburn,Holbrook,Overturned,0:39,https://t.co/Yb48QjyfXp,
2017-07-25,LAA @ CLE,B8,Francona,E. Gonzalez,Out at 2nd,Tag Play,Hamari,Miller,Stands,1:32,https://t.co/1qUdjzUjDr,
2017-07-25,PIT @ SF,B3,Hurdle,D. Span,Safe at 3rd,Tag Play,Conroy,Meals,Stands,2:33,https://t.co/8ujpVPqV0P,
2017-07-25,MIN @ LAD,T5,Molitor,B. Dozier,Out at 1st,Force Play,Fagan,Welke,Overturned,1:39,https://t.co/w1j6nCENN4,
2017-07-25,ATL @ ARI,T9,Snitker,N. Markakis,Out at 1st,Force Play,Vanover,Vanover,Confirmed,0:38,https://t.co/pgNosCp5Cq,
2017-07-25,MIN @ LAD,B6,UMPIRE,R. Pressly,Double-Switch,Rules Check,L. Barrett,Welke,Rules Check,8:34,https://t.co/Nba1TPAQff,
2017-07-26,CIN @ NYY,B6,Girardi,T. Frazier,Out at 2nd,Force Play,Winters,Winters,Overturned,1:20,https://t.co/J0SbIrlnWB,
2017-07-26,ATL @ ARI,B1,Lovullo,G. Blanco,Out at 3rd,Tag Play,Whitson,Vanover,Overturned,0:54,https://t.co/aeeGssetOF,
2017-07-26,KC @ DET,T1,Ausmus,W. Merrifield,Safe at 1st,Tag Play,Holbrook,Holbrook,Overturned,1:07,https://t.co/qud2Sdxs8b,
2017-07-26,LAA @ CLE,B4,Francona,E. Encarnacion,Out at home,Tag Play,Lentz,Miller,Confirmed,1:53,https://t.co/T0Q0YErfKd,
2017-07-26,COL @ STL,T3,Matheny,D. LeMahieu,Safe at 2nd,Tag Play,Gonzalez,Culbreth,Overturned,0:56,https://t.co/IyiB5Uh1hO,
2017-07-26,MIA @ TEX,T7,Banister,I. Suzuki,Safe at 1st,Tag Play,Woodring,Davis,Stands,1:44,https://t.co/Q6Aylt8zIj,
2017-07-26,COL @ STL,T8,Matheny,C. Gonzalez,Safe at 1st,Force Play,Bucknor,Culbreth,Overturned,1:02,http://atmlb.com/2vQGhYF,
2017-07-26,COL @ STL,B8,Black,R. Grichuk,Safe at 1st,Force Play,Bucknor,Culbreth,Stands,2:18,https://t.co/W3UkPASHFJ,
2017-07-27,LAA @ CLE,B5,Francona,J. Graterol,No violation,Collision Rule,Hamari,Miller,Confirmed,0:36,https://t.co/t9vyGELzJO,
2017-07-27,LAA @ CLE,B5,Francona,G. Urshela,Out at home,Tag Play,Hamari,Miller,Confirmed,0:36,https://t.co/t9vyGELzJO,
2017-07-27,OAK @ TOR,B9,Melvin,D. Barney,Safe at 1st,Force Play,Kellogg,Kellogg,Overturned,0:53,https://t.co/0g0BR9WpzZ,
2017-07-27,NYM @ SD,B1,Collins,C. Asuaje,Safe at home,Tag Play,Carapazza,Hallion,Overturned,1:23,https://t.co/3yYUma6U01,
2017-07-27,NYM @ SD,B1,Green,W. Myers,Out at home,Tag Play,Carapazza,Hallion,Confirmed,1:32,https://t.co/SCG5teMcgF,
2017-07-28,CIN @ MIA,T1,Mattingly,B. Hamilton,Safe at 2nd,Tag Play,Fletcher,West,Stands,1:12,https://t.co/AGaWByVUlB,
